PlayerId,FirstTournament,LastTournament,CareerLengthYears,TotalUSDPrize,CurrentHandle,CareerStatus,StartYear,EndYear,GameType,FirstTournamentYear,TotalTournaments,GameId_x,LastTournamentYear,GameId_y,GameId,GameName,RecentEarningsUSD
33555,2016-11-10,2024-10-20,7.942505133470226,330441.37,acoR,Ongoing,2016,2024,FPS,2016,94,245,2024,245,245,Counter-Strike: Global Offensive,1306150.0
33561,2016-11-13,2024-05-10,7.488021902806297,2040114.72,Chalice,Ongoing,2016,2024,MOBA,2016,56,231,2024,231,231,Dota 2,3354314.0
33679,2016-11-12,2025-05-18,8.511978097193703,641787.63,stavn,Ongoing,2016,2025,FPS,2016,97,245,2025,245,245,Counter-Strike: Global Offensive,2935500.0
33782,2016-05-22,2025-05-18,8.988364134154688,340338.55,caiotg1,Ongoing,2016,2025,Sports,2016,97,409,2025,409,409,Rocket League,994515.0
34191,2016-01-30,2025-05-18,9.297741273100616,536502.69,Kaydop,Ongoing,2016,2025,Sports,2016,238,409,2025,409,409,Rocket League,576793.86
34362,2016-11-20,2025-03-16,8.317590691307323,926556.68,JackeyLove,Ongoing,2016,2025,MOBA,2016,28,164,2025,164,164,League of Legends,8390750.0
34363,2016-11-20,2024-12-08,8.049281314168377,619658.35,Baolan,Ongoing,2016,2024,MOBA,2016,17,164,2024,164,164,League of Legends,2244125.85
34366,2015-04-11,2024-09-01,9.39356605065024,867059.42,N9,Ongoing,2015,2024,FPS,2015,58,352,2024,352,352,CrossFire,10757000.0
34750,2015-04-11,2024-05-05,9.067761806981519,642838.77,ZQ,Ongoing,2015,2024,FPS,2015,47,352,2024,352,352,CrossFire,12720000.0
35077,2016-12-25,2025-05-11,8.375085557837098,757651.06,Jame,Ongoing,2016,2025,FPS,2016,124,245,2025,245,245,Counter-Strike: Global Offensive,3040500.0
35121,2016-12-06,2023-11-04,6.910335386721424,423599.69,super,Inactive,2016,2023,FPS,2016,28,426,2023,426,426,Overwatch,1992895.0
35378,2017-01-09,2024-08-06,7.572895277207392,504561.82,Buster,Ongoing,2017,2024,FPS,2017,99,245,2024,245,245,Counter-Strike: Global Offensive,2101331.94
35525,2017-01-13,2025-05-11,8.323066392881588,386358.16,arT,Ongoing,2017,2025,FPS,2017,125,245,2025,245,245,Counter-Strike: Global Offensive,1435500.0
35563,2017-01-21,2021-09-25,4.676249144421629,418250.63,Moth,Inactive,2017,2021,FPS,2017,17,426,2021,426,426,Overwatch,1885000.0
35588,2017-01-22,2024-11-09,7.797399041752224,1310650.0,Shotzzy,Ongoing,2017,2024,FPS,2017,81,423,2024,423,423,Halo 5: Guardians,4672125.0
35589,2017-01-22,2024-10-06,7.704312114989733,485250.0,Trippy,Ongoing,2017,2024,FPS,2017,58,423,2024,423,423,Halo 5: Guardians,1683300.0
35813,2017-01-30,2025-05-18,8.295687885010267,465140.92,HooXi,Ongoing,2017,2025,FPS,2017,72,245,2025,245,245,Counter-Strike: Global Offensive,2315625.0
35884,2016-08-06,2024-11-17,8.281998631074606,523861.9,Canadian,Ongoing,2016,2024,FPS,2016,49,439,2024,439,439,Rainbow Six Siege,2073000.0
35905,2017-02-05,2024-04-14,7.186858316221766,376083.33,Bosco,Ongoing,2017,2024,FPS,2017,45,439,2024,439,439,Rainbow Six Siege,1552500.0
36201,2016-08-08,2025-05-18,8.774811772758385,418284.9,Fairy Peak!,Ongoing,2016,2025,Sports,2016,216,409,2025,409,409,Rocket League,589203.86
36550,2017-01-25,2025-02-10,8.043805612594113,684905.69,Armel,Ongoing,2017,2025,MOBA,2017,66,231,2025,231,231,Dota 2,1130781.0
36605,2017-03-05,2024-10-06,7.5893223819301845,475475.0,Lucid,Ongoing,2017,2024,FPS,2017,48,643,2024,643,643,Halo Infinite,1657300.0
36617,2017-03-11,2025-01-12,7.841204654346338,1674298.93,Cellium,Ongoing,2017,2025,FPS,2017,75,549,2025,549,549,Call of Duty: Black Ops 4,6321200.0
36619,2017-03-11,2024-11-09,7.665982203969883,760147.99,Dashy,Ongoing,2017,2024,FPS,2017,63,549,2024,549,549,Call of Duty: Black Ops 4,2554416.66
36750,2016-08-12,2025-05-25,8.78302532511978,497465.62,SquishyMuffinz,Ongoing,2016,2025,Sports,2016,157,409,2025,409,409,Rocket League,887197.36
36883,2017-03-16,2021-09-25,4.528405201916495,417109.58,ChoiHyoBin,Inactive,2017,2021,FPS,2017,18,426,2021,426,426,Overwatch,1885000.0
36982,2017-03-23,2025-04-27,8.095824777549623,1153538.54,Boombl4,Ongoing,2017,2025,FPS,2017,94,245,2025,245,245,Counter-Strike: Global Offensive,6289000.0
37493,2017-04-08,2022-11-04,5.574264202600959,437819.27,Fleta,Inactive,2017,2022,FPS,2017,24,426,2022,426,426,Overwatch,2735000.0
37635,2017-04-09,2022-12-17,5.689253935660506,334811.33,Gesture,Inactive,2017,2022,FPS,2017,16,426,2022,426,426,Overwatch,5835000.0
37636,2017-04-09,2023-04-16,6.017796030116359,374144.66,Profit,Inactive,2017,2023,FPS,2017,21,426,2023,426,426,Overwatch,6115000.0
37663,2017-04-10,2025-05-04,8.06570841889117,597025.84,Brollan,Ongoing,2017,2025,FPS,2017,110,245,2025,245,245,Counter-Strike: Global Offensive,2596666.0
37699,2017-04-14,2025-03-01,7.879534565366187,599936.39,Knight,Ongoing,2017,2025,MOBA,2017,25,164,2025,164,164,League of Legends,15072125.0
37953,2017-04-22,2025-05-18,8.071184120465434,501639.57,YEKINDAR,Ongoing,2017,2025,FPS,2017,97,245,2025,245,245,Counter-Strike: Global Offensive,2327516.0
38097,2016-09-04,2023-06-18,6.784394250513347,992529.18,Priestahh,Inactive,2016,2023,Battle Royale,2016,60,648,2023,648,648,Call of Duty: Warzone,3166500.01
38120,2017-04-20,2024-09-15,7.405886379192334,451558.81,HusKerrs,Ongoing,2017,2024,Battle Royale,2017,140,648,2024,648,648,Call of Duty: Warzone,524856.48
38125,2017-04-20,2023-11-21,6.587268993839836,702825.01,Tfue,Inactive,2017,2023,Battle Royale,2017,91,534,2023,534,534,Fortnite,195516.68
38673,2017-04-21,2024-08-18,7.326488706365503,724097.02,MSdossary7,Ongoing,2017,2024,Sports,2017,38,556,2024,556,556,FIFA 19,246047.2967
39166,2017-06-04,2024-06-16,7.0335386721423685,647773.33,TheShy,Ongoing,2017,2024,MOBA,2017,20,164,2024,164,164,League of Legends,1853750.0
39426,2017-05-25,2025-04-13,7.885010266940451,411682.26,Matthew,Ongoing,2017,2025,MOBA,2017,74,231,2025,231,231,Dota 2,1830773.0
39487,2017-06-19,2022-11-17,5.412731006160164,352116.26,Hunterace,Inactive,2017,2022,Card Game,2017,37,328,2022,328,328,Hearthstone,45745.0
39528,2020-08-29,2024-10-13,4.123203285420945,366855.46,Panda,Ongoing,2020,2024,MOBA,2020,39,231,2024,231,231,Dota 2,1818944.0
39608,2017-06-28,2025-05-11,7.868583162217659,613616.63,Qikert,Ongoing,2017,2025,FPS,2017,110,245,2025,245,245,Counter-Strike: Global Offensive,2351000.0
39770,2017-05-18,2025-03-16,7.827515400410678,2058860.94,Nine,Ongoing,2017,2025,MOBA,2017,59,231,2025,231,231,Dota 2,10332433.0
40009,2017-07-23,2025-02-02,7.531827515400411,907471.09,ImperialHal,Ongoing,2017,2025,Battle Royale,2017,118,566,2025,566,566,Apex Legends,2462308.0
40041,2017-07-22,2025-02-02,7.534565366187543,440949.78,Sweetdreams,Ongoing,2017,2025,Battle Royale,2017,93,566,2025,566,566,Apex Legends,3473252.0
40107,2017-07-29,2022-12-17,5.385352498288843,356076.68,Void,Inactive,2017,2022,FPS,2017,22,426,2022,426,426,Overwatch,12600000.0
40247,2017-05-21,2024-10-08,7.383983572895278,407396.56,Kantoraketti,Ongoing,2017,2024,FPS,2017,38,439,2024,439,439,Rainbow Six Siege,678750.0
40250,2016-05-07,2021-06-24,5.130732375085558,374107.39,Pengu,Inactive,2016,2021,FPS,2016,34,439,2021,439,439,Rainbow Six Siege,237900.0
40251,2016-04-24,2020-10-25,4.503764544832307,340115.99,Fabian,Inactive,2016,2020,FPS,2016,26,439,2020,439,439,Rainbow Six Siege,117500.0
40261,2017-07-12,2022-11-04,5.314168377823409,571305.19,Striker,Inactive,2017,2022,FPS,2017,15,426,2022,426,426,Overwatch,2135000.0
40347,2016-11-18,2025-05-25,8.514715947980836,584540.38,Chicago,Ongoing,2016,2025,Sports,2016,125,409,2025,409,409,Rocket League,1476447.36
40762,2017-08-18,2025-02-01,7.457905544147844,851431.49,Nicolas99FC,Ongoing,2017,2025,Sports,2017,54,556,2025,556,556,FIFA 19,636561.6667
40798,2017-08-19,2024-12-15,7.323750855578371,553226.34,interz,Ongoing,2017,2024,FPS,2017,71,245,2024,245,245,Counter-Strike: Global Offensive,3695700.0
41031,2017-08-24,2024-08-25,7.003422313483915,329613.34,C0M,Ongoing,2017,2024,FPS,2017,17,646,2024,646,646,VALORANT,1654000.0
41044,2017-08-24,2024-11-02,7.19233401779603,495638.17,Tian,Ongoing,2017,2024,MOBA,2017,19,164,2024,164,164,League of Legends,6845812.5
41209,2017-08-25,2024-12-08,7.2881587953456535,403857.83,BeryL,Ongoing,2017,2024,MOBA,2017,19,164,2024,164,164,League of Legends,589475750.0
41267,2013-11-24,2025-05-11,11.460643394934976,2126336.42,miCKE,Ongoing,2013,2025,MOBA,2013,115,231,2025,231,231,Dota 2,9483905.0
41289,2017-08-26,2024-04-14,6.633812457221081,475400.0,Geometrics,Ongoing,2017,2024,FPS,2017,41,439,2024,439,439,Rainbow Six Siege,2136750.0
41291,2016-05-01,2024-03-10,7.857631759069131,510989.39,Renshiro,Ongoing,2016,2024,FPS,2016,59,439,2024,439,439,Rainbow Six Siege,4324500.0
41398,2017-08-27,2025-05-04,7.685147159479809,641390.92,TeSeS,Ongoing,2017,2025,FPS,2017,103,245,2025,245,245,Counter-Strike: Global Offensive,3178500.0
41414,2017-09-01,2025-03-16,7.537303216974675,504245.66,Crisp,Ongoing,2017,2025,MOBA,2017,19,164,2025,164,164,League of Legends,5294312.5
41740,2017-05-21,2023-11-12,6.477754962354552,388164.31,Kamikaze,Inactive,2017,2023,FPS,2017,31,439,2023,439,439,Rainbow Six Siege,1826500.0
41742,2017-05-21,2024-10-06,7.378507871321013,449921.91,Psycho,Ongoing,2017,2024,FPS,2017,39,439,2024,439,439,Rainbow Six Siege,2349000.0
41926,2017-03-26,2025-03-08,7.950718685831622,548812.57,MenaRD,Ongoing,2017,2025,Fighting,2017,41,837,2025,837,837,Street Fighter 6,1389498.05
42140,2017-09-17,2025-05-11,7.646817248459959,1974694.93,NothingToSay,Ongoing,2017,2025,MOBA,2017,56,231,2025,231,231,Dota 2,11026957.0
42890,2017-10-19,2024-12-22,7.175906913073238,353088.93,Sp9rk1e,Ongoing,2017,2024,FPS,2017,21,426,2024,426,426,Overwatch,4849790.0
42893,2017-10-19,2024-07-28,6.7734428473648185,499150.22,Fearless,Ongoing,2017,2024,FPS,2017,25,426,2024,426,426,Overwatch,3133790.0
42936,2017-10-22,2025-04-27,7.512662559890486,707423.07,Scofield,Ongoing,2017,2025,MOBA,2017,74,231,2025,231,231,Dota 2,2445780.0
42941,2017-10-21,2024-12-22,7.170431211498974,388196.41,Shu,Ongoing,2017,2024,FPS,2017,22,792,2024,792,792,Overwatch 2,17249000.0
43114,2017-10-27,2025-05-18,7.5564681724846,720563.09,sjuush,Ongoing,2017,2025,FPS,2017,104,245,2025,245,245,Counter-Strike: Global Offensive,3279500.0
43152,2017-10-31,2023-12-17,6.1273100616016425,407027.65,Bryle,Inactive,2017,2023,MOBA,2017,53,231,2023,231,231,Dota 2,1816629.0
43492,2017-11-11,2025-02-02,7.227926078028747,348562.94,dycha,Ongoing,2017,2025,FPS,2017,120,245,2025,245,245,Counter-Strike: Global Offensive,1526799.0
43566,2017-09-09,2025-03-08,7.493497604380561,353835.71,Angry Bird,Ongoing,2017,2025,Fighting,2017,29,837,2025,837,837,Street Fighter 6,387510.0
43755,2017-11-18,2023-12-03,6.039698836413415,871858.71,ESTH3R,Inactive,2017,2023,Battle Royale,2017,30,504,2023,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,165108748.0
43808,2017-11-19,2023-10-22,5.921971252566735,491755.74,mxey,Inactive,2017,2023,Battle Royale,2017,57,504,2023,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,652243.0
43816,2017-11-19,2024-10-06,6.880219028062971,417991.72,Aitzy,Ongoing,2017,2024,Battle Royale,2017,48,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,620015.0
43849,2017-11-19,2024-08-25,6.765229295003422,632268.84,Taemin,Ongoing,2017,2024,Battle Royale,2017,27,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,48173772.0
43862,2017-11-19,2024-10-06,6.880219028062971,431329.25,fuzzface,Ongoing,2017,2024,Battle Royale,2017,46,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,409616.0
44114,2017-11-12,2024-12-15,7.091033538672143,1309787.36,Dy,Ongoing,2017,2024,MOBA,2017,63,231,2024,231,231,Dota 2,4745487.0
44128,2017-11-12,2025-02-09,7.24435318275154,717764.82,pyw,Ongoing,2017,2025,MOBA,2017,54,231,2025,231,231,Dota 2,3603862.0
44131,2017-12-01,2025-05-19,7.4633812457221085,364836.08,blameF,Ongoing,2017,2025,FPS,2017,96,245,2025,245,245,Counter-Strike: Global Offensive,1751250.0
44147,2017-12-02,2025-03-16,7.285420944558521,379382.13,Viper,Ongoing,2017,2025,MOBA,2017,25,164,2025,164,164,League of Legends,341989750.0
44388,2017-10-01,2022-01-22,4.309377138945927,380074.42,illias,Inactive,2017,2022,MOBA,2017,21,231,2022,231,231,Dota 2,1884100.0
44436,2017-11-30,2025-05-11,7.444216290212183,369055.25,sdy,Ongoing,2017,2025,FPS,2017,101,245,2025,245,245,Counter-Strike: Global Offensive,1708850.0
44956,2017-12-10,2025-03-30,7.301848049281314,415551.22,torzsi,Ongoing,2017,2025,FPS,2017,79,245,2025,245,245,Counter-Strike: Global Offensive,6508500.0
45190,2017-12-17,2025-03-04,7.211498973305955,844446.32,JT-,Ongoing,2017,2025,MOBA,2017,63,231,2025,231,231,Dota 2,5048115.0
45192,2017-12-17,2025-03-04,7.211498973305955,1186104.1,Oli,Ongoing,2017,2025,MOBA,2017,70,231,2025,231,231,Dota 2,6857180.0
45419,2018-01-07,2024-04-20,6.283367556468172,380467.01,Yagao,Ongoing,2018,2024,MOBA,2018,19,164,2024,164,164,League of Legends,8554750.0
45708,2016-02-08,2024-10-08,8.6652977412731,519392.44,Elemzje,Ongoing,2016,2024,FPS,2016,58,439,2024,439,439,Rainbow Six Siege,4334500.0
45806,2018-07-08,2024-11-17,6.362765229295003,414508.26,Paluh,Ongoing,2018,2024,FPS,2018,39,439,2024,439,439,Rainbow Six Siege,2569000.0
45830,2018-01-14,2022-12-18,4.9253935660506505,370815.0,posesi,Inactive,2018,2022,Card Game,2018,49,328,2022,328,328,Hearthstone,304619.0
45853,2018-03-04,2024-12-22,6.803559206023272,492471.67,Jeemzz,Ongoing,2018,2024,Battle Royale,2018,72,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,1292035.0
45855,2018-03-04,2024-12-22,6.803559206023272,353969.63,Ibiza,Ongoing,2018,2024,Battle Royale,2018,57,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,562331.0
46659,2010-10-31,2024-08-25,13.817932922655714,353101.06,Bono Huis,Ongoing,2010,2024,Racing,2010,27,526,2024,526,526,rFactor 2,212900.0
46740,2018-01-28,2025-05-18,7.301848049281314,506657.34,iM,Ongoing,2018,2025,FPS,2018,85,245,2025,245,245,Counter-Strike: Global Offensive,2497791.6
46805,2018-01-28,2025-02-01,7.011635865845311,672494.8,TekKz,Ongoing,2018,2025,Sports,2018,57,556,2025,556,556,FIFA 19,402845.0567
46828,2017-07-15,2024-12-22,7.438740588637919,541784.3,smurf,Ongoing,2017,2024,FPS,2017,25,426,2024,426,426,Overwatch,5657000.0
46952,2017-11-04,2024-11-17,7.036276522929501,660125.67,BriD,Ongoing,2017,2024,FPS,2017,52,439,2024,439,439,Rainbow Six Siege,5137500.0
46968,2017-08-03,2024-11-17,7.2908966461327855,406232.47,ShepparD,Ongoing,2017,2024,FPS,2017,39,439,2024,439,439,Rainbow Six Siege,2562000.0
46969,2018-02-18,2024-11-17,6.746064339493498,406061.04,JoyStiCK,Ongoing,2018,2024,FPS,2018,38,439,2024,439,439,Rainbow Six Siege,2563200.0
47080,2018-02-25,2022-12-18,4.810403832991102,403446.0,glory,Inactive,2018,2022,Card Game,2018,47,328,2022,328,328,Hearthstone,376146.0
47086,2017-04-22,2025-05-25,8.09034907597536,507045.3,jstn.,Ongoing,2017,2025,Sports,2017,112,409,2025,409,409,Rocket League,971122.36
47289,2018-03-11,2025-02-13,6.929500342231348,357939.4,n0rb3r7,Ongoing,2018,2025,FPS,2018,92,245,2025,245,245,Counter-Strike: Global Offensive,7434875.0
47449,2018-03-18,2025-05-11,7.148528405201916,827118.14,DM,Ongoing,2018,2025,MOBA,2018,58,231,2025,231,231,Dota 2,4054547.0
47628,2018-03-03,2023-06-05,5.256673511293634,349796.67,Karl,Inactive,2018,2023,MOBA,2018,32,231,2023,231,231,Dota 2,1702650.0
47762,2018-03-31,2025-05-18,7.132101300479124,411688.18,kscerato,Ongoing,2018,2025,FPS,2018,108,245,2025,245,245,Counter-Strike: Global Offensive,1557250.0
47792,2018-03-29,2025-03-30,7.003422313483915,676568.06,flameZ,Ongoing,2018,2025,FPS,2018,65,245,2025,245,245,Counter-Strike: Global Offensive,3369000.0
47803,2018-03-31,2025-02-23,6.9021218343600275,346515.56,Maden,Ongoing,2018,2025,FPS,2018,91,245,2025,245,245,Counter-Strike: Global Offensive,1588750.0
48306,2018-03-29,2023-12-08,5.69472963723477,330927.25,Poonage,Inactive,2018,2023,Battle Royale,2018,36,504,2023,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,1299024.0
48307,2018-03-29,2024-12-22,6.7351129363449695,329700.29,Purdy,Ongoing,2018,2024,Battle Royale,2018,57,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,1175497.75
48322,2018-04-23,2024-08-25,6.3408624229979464,1245451.79,Loki,Ongoing,2018,2024,Battle Royale,2018,47,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,169289412.5
48581,2018-04-18,2025-01-26,6.776180698151951,669061.73,nafany,Ongoing,2018,2025,FPS,2018,89,245,2025,245,245,Counter-Strike: Global Offensive,4271200.0
48798,2018-04-22,2025-03-30,6.937713894592744,764518.33,Spinx,Ongoing,2018,2025,FPS,2018,77,245,2025,245,245,Counter-Strike: Global Offensive,3729875.0
48945,2018-04-29,2025-05-18,7.052703627652293,520069.39,FL1T,Ongoing,2018,2025,FPS,2018,108,245,2025,245,245,Counter-Strike: Global Offensive,3199439.0
49029,2018-03-31,2021-10-17,3.5482546201232035,325242.42,SANJI,Inactive,2018,2021,FPS,2018,66,245,2021,245,245,Counter-Strike: Global Offensive,1091750.0
49036,2018-05-04,2025-04-27,6.981519507186858,683496.95,Ax1Le,Ongoing,2018,2025,FPS,2018,89,245,2025,245,245,Counter-Strike: Global Offensive,4350500.0
49358,2018-04-22,2025-03-04,6.86652977412731,348063.38,Fbz,Ongoing,2018,2025,MOBA,2018,60,231,2025,231,231,Dota 2,2331412.0
49361,2018-04-22,2025-04-27,7.014373716632443,577522.71,Mikoto,Ongoing,2018,2025,MOBA,2018,59,231,2025,231,231,Dota 2,2806674.0
49387,2017-11-16,2024-10-13,6.907597535934292,642841.68,K1,Ongoing,2017,2024,MOBA,2017,52,231,2024,231,231,Dota 2,2238254.0
49426,2018-05-20,2025-03-04,6.789869952087611,721235.9,Emo,Ongoing,2018,2025,MOBA,2018,53,231,2025,231,231,Dota 2,4624091.0
49530,2017-02-04,2025-05-25,8.301163586584531,642852.05,Atomic,Ongoing,2017,2025,Sports,2017,114,409,2025,409,409,Rocket League,1877522.36
49531,2017-01-20,2025-05-25,8.342231348391513,514492.05,Firstkiller,Ongoing,2017,2025,Sports,2017,169,409,2025,409,409,Rocket League,1444893.86
49559,2018-02-18,2022-12-11,4.810403832991102,417441.68,Kinstaar,Inactive,2018,2022,Battle Royale,2018,67,534,2022,534,534,Fortnite,18800.0
49566,2018-04-02,2023-11-24,5.645448323066393,870019.77,Skite,Inactive,2018,2023,Battle Royale,2018,61,534,2023,534,534,Fortnite,53600.0
49589,2018-05-20,2025-02-13,6.737850787132102,1195570.78,Perfecto,Ongoing,2018,2025,FPS,2018,77,245,2025,245,245,Counter-Strike: Global Offensive,6214500.0
49653,2018-04-23,2024-04-14,5.976728268309377,364593.33,Rampy,Ongoing,2018,2024,FPS,2018,43,439,2024,439,439,Rainbow Six Siege,1568500.0
49801,2018-04-15,2024-06-09,6.151950718685832,346860.96,shou,Ongoing,2018,2024,Battle Royale,2018,42,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,47063284.0
49822,2018-05-25,2022-11-21,4.492813141683778,464666.66,Cloakzy,Inactive,2018,2022,Battle Royale,2018,50,534,2022,534,534,Fortnite,41266.66
49923,2018-06-15,2023-06-23,5.021218343600274,332233.33,72hrs,Inactive,2018,2023,Battle Royale,2018,42,534,2023,534,534,Fortnite,63975.0
49925,2018-07-20,2023-11-13,5.316906228610541,358933.33,Poach,Inactive,2018,2023,Battle Royale,2018,30,534,2023,534,534,Fortnite,35500.0
49926,2018-07-14,2023-11-13,5.333333333333333,360066.67,Chap,Inactive,2018,2023,Battle Royale,2018,48,534,2023,534,534,Fortnite,100650.0
50164,2018-04-15,2024-12-22,6.6885694729637235,655509.19,Kickstart,Ongoing,2018,2024,Battle Royale,2018,57,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,2561391.75
50319,2018-05-12,2024-12-22,6.614647501711157,651349.29,Viol2t,Ongoing,2018,2024,FPS,2018,24,426,2024,426,426,Overwatch,8510500.0
50325,2018-05-12,2024-09-15,6.346338124572211,370914.62,Izayaki,Ongoing,2018,2024,FPS,2018,23,426,2024,426,426,Overwatch,2800500.0
50329,2018-05-12,2023-12-10,5.579739904175223,345667.8,ANS,Inactive,2018,2023,FPS,2018,16,426,2023,426,426,Overwatch,2565500.0
50421,2018-06-15,2025-01-18,6.595482546201232,720629.23,Mongraal,Ongoing,2018,2025,Battle Royale,2018,94,534,2025,534,534,Fortnite,226450.0
50445,2018-02-01,2024-02-09,6.020533880903491,345000.0,Drini,Ongoing,2018,2024,Sports,2018,17,841,2024,841,841,Madden NFL 21,207500.0
50883,2018-03-31,2019-10-27,1.5742642026009583,467754.94,Jinsoo,Inactive,2018,2019,Auto Battler,2018,4,589,2019,589,589,Auto Chess,0.0
51241,2018-06-29,2025-05-11,6.86652977412731,1020261.87,Whitemon,Ongoing,2018,2025,MOBA,2018,60,231,2025,231,231,Dota 2,5117066.0
51250,2017-08-13,2025-03-08,7.567419575633128,337762.37,iDom,Ongoing,2017,2025,Fighting,2017,99,642,2025,642,642,Street Fighter V: Champion Edition,73598.39
51379,2018-06-24,2024-12-22,6.496919917864476,550577.43,BatulinS,Ongoing,2018,2024,Battle Royale,2018,56,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,2059300.01
51381,2018-06-24,2024-12-22,6.496919917864476,483818.1,xmpL,Ongoing,2018,2024,Battle Royale,2018,53,504,2024,504,504,PLAYERUNKNOWN’S BATTLEGROUNDS,1763017.54
51473,2018-09-08,2024-12-08,6.250513347022587,415484.67,Chovy,Ongoing,2018,2024,MOBA,2018,37,164,2024,164,164,League of Legends,1170822500.0
51534,2018-06-25,2024-12-22,6.494182067077344,573689.79,LIP,Ongoing,2018,2024,FPS,2018,27,426,2024,426,426,Overwatch,18694790.0
51536,2018-06-25,2023-10-01,5.2676249144421625,352402.69,Edison,Inactive,2018,2023,FPS,2018,16,426,2023,426,426,Overwatch,2050000.0
51540,2018-06-25,2024-12-22,6.494182067077344,444459.34,Fielder,Ongoing,2018,2024,FPS,2018,26,792,2024,792,792,Overwatch 2,10762790.0
51578,2018-07-20,2021-03-25,2.6803559206023273,1331781.42,Zayt,Inactive,2018,2021,Battle Royale,2018,72,534,2021,534,534,Fortnite,420803.02
51579,2018-07-14,2020-12-12,2.414784394250513,464141.67,Vivid,Inactive,2018,2020,Battle Royale,2018,51,534,2020,534,534,Fortnite,18433.34
51611,2018-07-21,2023-11-13,5.314168377823409,830344.81,Mitr0,Inactive,2018,2023,Battle Royale,2018,105,534,2023,534,534,Fortnite,232240.0
51618,2018-07-20,2023-03-29,4.689938398357289,365581.92,Reverse2k,Inactive,2018,2023,Battle Royale,2018,74,534,2023,534,534,Fortnite,351354.02999999997
51619,2018-07-20,2024-09-15,6.157426420260096,711936.69,Aydan,Ongoing,2018,2024,Battle Royale,2018,188,648,2024,648,648,Call of Duty: Warzone,839967.3033
51648,2017-10-15,2025-05-25,7.60848733744011,358325.95,AYYJAYY,Ongoing,2017,2025,Sports,2017,133,409,2025,409,409,Rocket League,900028.86
51883,2018-07-11,2021-11-30,3.3894592744695413,1210207.02,Saf,Inactive,2018,2021,Battle Royale,2018,82,534,2021,534,534,Fortnite,331038.02
51885,2018-07-11,2021-11-02,3.3127994524298425,994373.2,Elevate,Inactive,2018,2021,Battle Royale,2018,34,534,2021,534,534,Fortnite,16600.0
51936,2018-07-27,2023-11-13,5.297741273100616,664776.39,Bizzle,Inactive,2018,2023,Battle Royale,2018,86,534,2023,534,534,Fortnite,158552.53
51940,2018-07-27,2024-07-22,5.987679671457905,1202765.47,Ceice,Ongoing,2018,2024,Battle Royale,2018,80,534,2024,534,534,Fortnite,216336.67
51948,2018-07-27,2022-07-31,4.010951403148528,1244334.74,Kreo,Inactive,2018,2022,Battle Royale,2018,60,534,2022,534,534,Fortnite,86187.54000000001
52105,2018-07-15,2024-09-15,6.1711156741957565,327197.06,SuperEvan,Ongoing,2018,2024,Battle Royale,2018,93,648,2024,648,648,Call of Duty: Warzone,396808.336
52108,2017-03-11,2024-01-28,6.882956878850103,696553.33,iLLeY,Ongoing,2017,2024,FPS,2017,50,626,2024,626,626,Call of Duty: Modern Warfare,3019125.0
52140,2018-04-18,2023-08-13,5.319644079397673,442646.72,Sypical,Inactive,2018,2023,Sports,2018,93,409,2023,409,409,Rocket League,1216227.61
52206,2017-05-21,2024-11-17,7.493497604380561,441406.32,nesk,Ongoing,2017,2024,FPS,2017,46,439,2024,439,439,Rainbow Six Siege,2569000.0
52321,2018-08-10,2022-07-13,3.923340177960301,516084.73,ZexRow,Inactive,2018,2022,Battle Royale,2018,53,534,2022,534,534,Fortnite,65045.0
52428,2018-07-22,2024-09-20,6.165639972621492,490816.61,Nate Hill,Ongoing,2018,2024,Battle Royale,2018,66,534,2024,534,534,Fortnite,142502.33000000002
52436,2018-08-09,2025-02-02,6.485968514715948,665059.65,Reps,Ongoing,2018,2025,Battle Royale,2018,104,566,2025,566,566,Apex Legends,1785698.0
52441,2018-07-26,2024-02-20,5.5715263518138265,611364.54,Chris Luck,Ongoing,2018,2024,MOBA,2018,50,231,2024,231,231,Dota 2,2079904.0
52467,2018-08-11,2022-05-29,3.7973990417522243,328247.53,K1nzell,Inactive,2018,2022,Battle Royale,2018,68,534,2022,534,534,Fortnite,309100.0
53086,2018-03-18,2024-08-18,6.420260095824777,584150.0,Cammy,Ongoing,2018,2024,FPS,2018,44,749,2024,749,749,Call of Duty: Vanguard,2253000.0
53093,2018-08-19,2025-01-12,6.401095140314853,1882655.68,aBeZy,Ongoing,2018,2025,FPS,2018,71,749,2025,749,749,Call of Duty: Vanguard,6410150.01
